20200109,093015,00004044,6,MNC36     ,00818166319719110,03928789373820101,000000480.1940,000000480.7890,000000480.1940,000000480.1710,000000480.7890
20200109,093015,00004045,6,JII       ,00311008205821369,02395383169034345,000000770.1990,000000771.7650,000000770.1990,000000770.1370,000000771.7650
20200109,093015,00004046,6,MBX       ,00356030868298119,06743157128898958,000001893.9810,000001895.3380,000001895.3480,000001893.9270,000001895.3380
20200109,093015,00004047,6,ISSI      ,01938990051986820,03783373013274035,000000195.1210,000000195.3700,000000195.3720,000000195.1110,000000195.3700
20200109,093015,00004048,6,COMPOSITE ,00112592705496685,07417300926378935,000006587.7280,000006592.0170,000006592.0510,000006587.5570,000006592.0170
20200109,093015,00004049,6,Investor33,00822836918045256,04493211495442582,000000546.0630,000000546.6550,000000546.0630,000000546.0400,000000546.6550
20200109,093015,00004050,6,LQ45      ,00452564868441685,05157995077009491,000001139.7250,000001140.8010,000001139.7250,000001139.6830,000001140.8010
20200109,093015,00004051,6,BISNIS-27 ,00624094391310250,04348910154824335,000000696.8350,000000697.6150,000000696.8350,000000696.8040,000000697.6150
20200109,093015,00004052,6,KOMPAS100 ,00412403842970955,05833420522493196,000001414.4920,000001415.6730,000001415.6770,000001414.4460,000001415.6730
20200109,093015,00004053,6,AGRI      ,00006356318672541,00113354200353998,000001783.3310,000001780.3030,000001783.3310,000001783.3310,000001780.3030
20200109,093016,00004057,6,MBX       ,00356030868298119,06743157128898958,000001893.9810,000001895.3380,000001895.3480,000001893.9270,000001895.3380
20200109,093016,00004058,6,COMPOSITE ,00112592705496685,07417300926378935,000006587.7280,000006592.0170,000006592.0510,000006587.5570,000006592.0170
20200109,093016,00004059,6,ISSI      ,01938990051986820,03783373013274035,000000195.1210,000000195.3700,000000195.3720,000000195.1110,000000195.3700
20200109,093016,00004060,6,MANUFACTUR,00164383868955428,02366221405795858,000001439.4490,000001442.5040,000001442.5270,000001439.4490,000001442.5040
20200109,093016,00004061,6,BASIC-IND ,00074406779554648,00669391286424473,000000899.6370,000000899.5860,000000899.6370,000000899.6370,000000899.5860
20200109,093120,00004077,6,DBX       ,00073812118972016,00674135397479977,000000913.3130,000000913.3240,000000913.3130,000000913.3130,000000913.3240
20200109,093120,00004078,6,FINANCE   ,00178661921369319,02506596435828371,000001402.9830,000001402.9880,000001402.9830,000001402.9830,000001402.9880
20200109,093120,00004079,6,COMPOSITE ,00112592705496685,07417292526378935,000006587.7200,000006592.0170,000006592.0510,000006587.5570,000006592.0170
20200109,093130,00004093,6,ISSI      ,01938990051986820,03783373013274035,000000195.1210,000000195.3700,000000195.3720,000000195.1110,000000195.3700
20200109,093130,00004094,6,COMPOSITE ,00112592705496685,07417292526378935,000006587.7200,000006592.0170,000006592.0510,000006587.5570,000006592.0170
20200109,093130,00004095,6,MBX       ,00356030868298119,06743157128898958,000001893.9810,000001895.3380,000001895.3480,000001893.9270,000001895.3380
20200109,093130,00004096,6,MANUFACTUR,00164383868955428,02366221405795858,000001439.4490,000001442.5040,000001442.5270,000001439.4490,000001442.5040
20200109,093130,00004097,6,MISC-IND  ,00032005482338504,00335719209276020,000001048.9430,000001064.7540,000001064.8080,000001048.9430,000001064.7540
20200109,093130,00004098,6,KOMPAS100 ,00412403842970955,05833420522493196,000001414.4920,000001415.6730,000001415.6770,000001414.4460,000001415.6730
